,Zip,Household Income Change,Median Home Value Change,% Bachelors+ Change,Starbucks Store Count,Walmart Store Count
3184,10532,-10.15,-5.02,2.13,0.0,0.0
3185,10533,18.61,10.07,-4.41,0.0,0.0
3186,10535,-33.88,-62.15,20.15,0.0,0.0
3187,10536,22.96,-4.2,-0.55,0.0,0.0
3188,10537,32.29,-13.7,20.86,0.0,0.0
3189,10538,18.89,4.87,2.5,1.0,0.0
3190,10541,3.89,-15.68,0.15,0.0,0.0
3191,10543,12.81,3.21,1.3,1.0,0.0
3192,10545,15.05,10.15,44.23,0.0,0.0
3193,10546,77.23,1.64,-6.36,0.0,0.0
3194,10547,39.87,-4.04,-1.31,1.0,1.0
3195,10548,-13.91,-6.85,-2.68,0.0,0.0
3196,10549,38.28,-7.32,1.88,2.0,0.0
3197,10550,17.21,-15.1,4.22,0.0,0.0
3198,10552,14.77,-9.07,4.49,0.0,0.0
3199,10553,12.14,-16.34,7.44,0.0,0.0
3200,10560,11.44,-7.7,-0.95,0.0,0.0
3201,10562,-1.58,-12.34,0.82,1.0,0.0
3202,10566,-7.4,-16.15,0.09,0.0,0.0
3203,10567,23.31,-9.4,4.71,0.0,0.0
3204,10570,0.62,-0.46,-1.01,1.0,0.0
3205,10573,32.94,-4.07,0.13,1.0,0.0
3206,10576,-0.04,-4.22,6.79,0.0,0.0
3207,10577,2.47,8.56,-16.73,0.0,0.0
3208,10578,-10.98,10.69,-1.97,0.0,0.0
3209,10579,5.8,-10.14,10.77,0.0,0.0
3210,10580,22.6,37.98,-0.13,1.0,0.0
3211,10583,21.37,10.84,1.06,3.0,0.0
3212,10588,17.79,-9.04,11.66,0.0,0.0
3213,10589,6.6,-6.43,1.36,1.0,0.0
3214,10590,7.2,-14.49,3.86,0.0,0.0
3215,10591,20.91,3.42,0.85,0.0,0.0
3216,10594,37.69,-2.05,5.69,0.0,0.0
3217,10595,10.53,-2.43,1.16,0.0,0.0
3218,10596,59.78,-13.33,-6.27,0.0,0.0
3219,10597,12.52,-4.8,17.71,0.0,0.0
3220,10598,19.87,-7.14,4.4,1.0,0.0
3221,10601,-4.86,14.87,-7.45,3.0,0.0
3222,10603,14.75,-15.31,3.52,1.0,0.0
3223,10604,14.87,0.68,-2.18,0.0,0.0
3224,10605,8.67,2.81,4.78,0.0,0.0
3225,10606,36.28,6.07,-0.95,0.0,0.0
3226,10607,3.25,-14.99,3.87,0.0,0.0
3227,10701,5.4,-10.84,4.26,0.0,0.0
3228,10703,4.53,-10.73,5.52,0.0,0.0
3229,10704,15.2,-1.87,-0.9,2.0,0.0
3230,10705,8.92,-8.4,3.95,0.0,0.0
3231,10706,13.5,-2.67,1.12,1.0,0.0
3232,10707,3.49,-5.42,2.81,1.0,0.0
3233,10708,10.66,3.44,-4.45,2.0,0.0
3234,10709,25.09,9.58,-0.22,0.0,0.0
3235,10710,18.33,-0.76,-2.18,3.0,0.0
3236,10801,19.82,-9.05,3.85,2.0,0.0
3237,10803,10.19,10.58,-0.88,0.0,0.0
3238,10804,22.43,0.4,3.13,1.0,0.0
3239,10805,28.9,2.84,-3.31,0.0,0.0
3240,10901,13.25,-14.29,0.35,1.0,1.0
3241,10910,15.05,10.15,2.14,0.0,0.0
3242,10911,15.05,10.15,2.14,0.0,0.0
3243,10913,17.91,-4.88,1.85,0.0,0.0
3244,10914,-21.97,-14.95,62.07,0.0,0.0
3245,10915,36.94,127.56,-4.23,0.0,0.0
3246,10916,0.23,-12.56,7.41,0.0,0.0
3247,10917,11.93,-15.9,-9.82,1.0,0.0
3248,10918,20.32,-9.84,-3.51,0.0,0.0
3249,10919,21.14,-9.69,0.79,0.0,0.0
3250,10920,21.45,-4.87,1.32,0.0,0.0
3251,10921,20.23,-5.51,-12.04,0.0,0.0
3252,10922,5.62,10.07,-3.69,0.0,0.0
3253,10923,-7.45,-9.93,1.19,0.0,0.0
3254,10924,17.28,-10.97,1.86,0.0,0.0
3255,10925,25.3,-6.1,10.53,0.0,0.0
3256,10926,7.99,-19.43,-5.8,0.0,0.0
3257,10927,21.46,-24.44,-2.72,0.0,0.0
3258,10928,24.69,-22.57,11.17,0.0,0.0
3259,10930,15.81,-14.64,-4.54,0.0,0.0
3260,10931,-9.33,-8.54,-2.14,0.0,0.0
3261,10932,15.05,-12.47,51.06,0.0,0.0
3262,10933,76.64,-44.58,38.13,0.0,0.0
3263,10940,1.8,-14.37,3.25,1.0,1.0
3264,10941,0.09,-10.97,2.96,1.0,0.0
3265,10950,0.42,-6.91,-7.84,1.0,1.0
3266,10952,-2.26,13.03,-8.45,0.0,0.0
3267,10953,204.68,-42.61,0.0,0.0,0.0
3268,10954,21.73,-14.08,4.9,3.0,0.0
3269,10956,14.7,-9.38,5.3,1.0,0.0
3270,10958,19.48,-9.07,6.06,0.0,0.0
3271,10960,19.43,-5.85,1.42,1.0,0.0
3272,10962,4.93,-8.08,3.91,0.0,0.0
3273,10963,-0.03,-25.92,5.11,0.0,0.0
3274,10964,90.01,4.22,6.42,0.0,0.0
3275,10965,15.64,-4.49,3.15,0.0,0.0
3276,10968,22.68,-16.76,-3.58,0.0,0.0
3277,10969,3.51,-15.48,-9.75,0.0,0.0
3278,10970,15.02,-16.86,-5.49,0.0,0.0
3279,10973,44.43,-3.51,3.36,0.0,0.0
3280,10974,8.7,-19.55,9.22,1.0,0.0
3281,10975,-17.6,-27.81,-23.68,0.0,0.0
3282,10976,68.08,-12.84,0.44,0.0,0.0
3283,10977,-13.05,-5.34,-2.78,0.0,0.0
3284,10979,-4.25,-43.41,0.0,0.0,0.0
3285,10980,2.43,-14.26,-2.49,0.0,0.0
3286,10983,10.27,-3.87,-2.35,0.0,0.0
3287,10984,-2.98,-8.72,10.13,0.0,0.0
3288,10985,243.29,52.07,194.9,0.0,0.0
3289,10986,50.9,-16.54,-2.2,0.0,0.0
3290,10987,27.2,-3.24,2.77,0.0,0.0
3291,10988,3.29,-14.41,23.52,0.0,0.0
3292,10989,22.18,-6.5,5.17,0.0,0.0
3293,10990,10.4,-6.37,3.07,0.0,0.0
3294,10992,15.21,-22.37,-3.77,0.0,0.0
3295,10993,-7.74,-18.72,2.36,0.0,0.0
3296,10994,11.77,-4.07,6.75,3.0,0.0
3297,10996,6.22,10.15,62.02,0.0,0.0
3298,10998,-2.09,-11.79,-9.27,0.0,0.0
3299,11001,8.47,9.68,2.65,0.0,0.0
3300,11003,17.16,-6.93,5.01,0.0,0.0
3301,11004,17.14,15.07,2.28,0.0,0.0
3302,11005,1.75,52.08,0.0,0.0,0.0
3303,11010,21.91,1.78,1.31,1.0,0.0
3304,11020,-0.32,6.3,1.48,0.0,0.0
3305,11021,1.13,-4.81,-2.15,2.0,0.0
3306,11023,18.47,9.99,-4.79,0.0,0.0
3307,11024,8.51,64.45,-3.72,0.0,0.0
3308,11030,4.5,27.41,5.35,2.0,0.0
3309,11040,27.18,7.86,1.91,2.0,0.0
3310,11042,15.05,10.15,0.0,0.0,0.0
3311,11050,16.86,7.61,0.83,2.0,0.0
3312,11096,3.86,-7.26,5.04,0.0,0.0
3313,11101,56.44,51.63,8.96,0.0,0.0
3314,11102,35.59,-0.45,7.56,1.0,0.0
3315,11103,34.87,15.3,3.25,1.0,0.0
3316,11104,13.14,0.08,1.99,1.0,0.0
3317,11105,29.9,22.46,2.24,1.0,0.0
3318,11106,33.89,33.66,4.74,2.0,0.0
3319,11109,11.83,66.06,3.13,0.0,0.0
3320,11201,36.21,35.45,0.42,11.0,0.0
3321,11203,5.08,2.01,3.41,0.0,0.0
3322,11204,12.35,27.63,1.1,1.0,0.0
3323,11205,32.62,15.49,0.42,1.0,0.0
3324,11206,29.49,19.63,7.2,0.0,0.0
3325,11207,12.42,7.23,14.38,0.0,0.0
3326,11208,14.94,-0.38,8.36,0.0,0.0
3327,11209,26.68,23.26,2.73,3.0,0.0
3328,11210,24.59,21.34,2.3,2.0,0.0
3329,11211,67.16,51.63,9.61,2.0,0.0
3330,11212,-3.81,6.62,14.9,0.0,0.0
3331,11213,22.51,32.23,7.89,0.0,0.0
3332,11214,35.71,16.51,-3.31,2.0,0.0
3333,11215,39.72,25.58,0.0,2.0,0.0
3334,11216,52.14,66.65,9.92,0.0,0.0
3335,11217,44.08,33.59,0.58,4.0,0.0
3336,11218,36.27,31.17,3.73,0.0,0.0
3337,11219,12.9,23.3,-2.47,0.0,0.0
3338,11220,24.48,33.17,4.68,0.0,0.0
3339,11221,37.12,39.34,6.87,0.0,0.0
3340,11222,40.42,16.79,3.89,1.0,0.0
3341,11223,23.34,19.09,-4.82,0.0,0.0
3342,11224,4.11,8.6,-1.2,1.0,0.0
3343,11225,38.63,21.4,10.41,0.0,0.0
3344,11226,31.84,18.5,5.16,0.0,0.0
3345,11228,13.9,28.99,-1.0,0.0,0.0
3346,11229,25.04,10.68,0.23,1.0,0.0
3347,11230,14.82,29.01,0.91,0.0,0.0
3348,11231,39.39,41.84,-0.25,0.0,0.0
3349,11232,47.74,18.33,8.74,0.0,0.0
3350,11233,16.79,34.0,4.85,0.0,0.0
3351,11234,20.1,11.39,4.45,3.0,0.0
3352,11235,23.64,-0.39,0.3,1.0,0.0
3353,11236,9.51,4.95,4.53,0.0,0.0
3354,11237,36.56,30.23,12.0,0.0,0.0
3355,11238,37.86,39.35,6.75,1.0,0.0
3356,11239,13.21,31.7,6.68,1.0,0.0
3357,11351,15.05,10.15,2.14,0.0,0.0
3358,11354,-12.86,39.92,1.39,2.0,0.0
3359,11355,-12.07,15.5,3.58,1.0,0.0
3360,11356,-0.8,11.86,0.01,2.0,0.0
3361,11357,10.58,13.43,2.55,0.0,0.0
3362,11358,-2.86,19.92,5.32,0.0,0.0
3363,11359,15.05,10.15,2.14,0.0,0.0
3364,11360,8.32,3.08,1.79,0.0,0.0
3365,11361,18.3,13.71,5.36,1.0,0.0
3366,11362,6.72,-0.52,1.23,1.0,0.0
3367,11363,14.24,9.02,8.04,0.0,0.0
3368,11364,5.45,7.74,2.83,0.0,0.0
3369,11365,15.65,12.67,2.65,1.0,0.0
3370,11366,2.26,16.95,-2.48,0.0,0.0
3371,11367,14.54,32.19,1.6,0.0,0.0
3372,11368,10.33,3.44,1.19,0.0,0.0
3373,11369,-3.88,9.52,5.97,0.0,0.0
3374,11370,13.54,18.98,7.66,0.0,0.0
3375,11371,15.05,10.15,2.14,0.0,0.0
3376,11372,16.49,28.31,4.23,1.0,0.0
3377,11373,12.28,7.02,2.44,4.0,0.0
3378,11374,16.24,14.8,3.67,2.0,0.0
3379,11375,11.26,7.28,-1.04,4.0,0.0
3380,11377,15.37,28.73,3.97,1.0,0.0
3381,11378,23.31,9.16,-3.99,0.0,0.0
3382,11379,30.4,11.95,-1.58,0.0,0.0
3383,11385,42.22,8.16,4.81,2.0,0.0
3384,11411,13.52,2.59,2.76,0.0,0.0
3385,11412,12.49,1.69,4.59,0.0,0.0
3386,11413,11.6,3.0,2.57,0.0,0.0
3387,11414,10.14,-2.93,-1.99,1.0,0.0
3388,11415,23.02,14.09,-0.95,2.0,0.0
3389,11416,25.34,9.88,7.07,0.0,0.0
3390,11417,22.76,2.16,4.45,0.0,0.0
3391,11418,14.98,11.81,-0.15,0.0,0.0
3392,11419,29.28,4.04,5.78,0.0,0.0
3393,11420,10.3,3.31,7.22,0.0,0.0
3394,11421,30.74,7.59,7.93,0.0,0.0
3395,11422,8.13,0.48,10.83,0.0,0.0
3396,11423,21.67,9.2,4.19,0.0,0.0
3397,11424,15.05,10.15,2.14,0.0,0.0
3398,11425,15.05,10.15,2.14,0.0,0.0
3399,11426,13.63,11.25,3.14,1.0,0.0
3400,11427,6.92,5.99,3.37,0.0,0.0
3401,11428,-0.13,7.66,2.32,0.0,0.0
3402,11429,10.12,3.33,6.37,0.0,0.0
3403,11430,15.05,10.15,-8.08,6.0,0.0
3404,11432,11.97,7.3,-1.4,1.0,0.0
3405,11433,24.83,4.68,8.34,0.0,0.0
3406,11434,9.08,1.72,3.77,0.0,0.0
3407,11435,18.49,3.39,4.27,1.0,0.0
3408,11436,27.69,3.31,4.09,0.0,0.0
3409,11451,15.05,10.15,2.14,0.0,0.0
3410,11501,19.55,4.77,2.15,0.0,0.0
3411,11507,33.25,6.96,4.02,0.0,0.0
3412,11509,33.07,-11.59,0.78,0.0,0.0
3413,11510,8.17,-6.11,2.84,1.0,0.0
3414,11514,4.71,2.17,6.19,0.0,0.0
3415,11516,29.81,-16.24,-6.3,1.0,0.0
3416,11518,6.45,-9.87,0.46,0.0,0.0
3417,11520,7.35,-12.69,0.24,1.0,0.0
3418,11530,24.68,6.21,1.88,5.0,0.0
3419,11542,15.1,-7.41,-1.43,2.0,0.0
3420,11545,19.76,-6.03,-1.05,0.0,0.0
3421,11547,-13.26,5.05,-20.89,0.0,0.0
3422,11548,49.59,-10.62,66.56,2.0,0.0
3423,11549,15.05,10.15,-93.01,0.0,0.0
3424,11550,13.76,-10.16,-0.05,0.0,0.0
3425,11552,20.22,-2.99,-0.34,0.0,0.0
3426,11553,-1.41,-8.65,6.49,1.0,1.0
3427,11554,14.55,0.49,3.5,0.0,1.0
3428,11556,15.05,10.15,2.14,0.0,0.0
3429,11557,13.29,-6.08,6.48,1.0,0.0
3430,11558,16.74,-11.85,8.76,1.0,0.0
3431,11559,-5.61,-2.49,4.75,0.0,0.0
3432,11560,33.13,-5.29,-0.5,0.0,0.0
3433,11561,15.08,-9.03,1.18,2.0,0.0
3434,11563,7.42,0.77,0.78,1.0,0.0
3435,11565,3.32,-4.63,4.99,0.0,0.0
3436,11566,17.5,2.45,2.22,2.0,0.0
3437,11568,-0.61,100.0,-6.83,0.0,0.0
3438,11569,43.78,13.72,5.11,0.0,0.0
3439,11570,9.86,0.4,0.93,1.0,0.0
3440,11572,21.47,-1.14,0.72,2.0,0.0
3441,11575,22.18,-14.19,4.35,0.0,0.0
3442,11576,4.59,1.71,6.81,0.0,0.0
3443,11577,18.75,15.67,1.38,1.0,0.0
3444,11579,23.48,3.19,9.23,0.0,0.0
3445,11580,25.38,-6.7,3.55,0.0,0.0
3446,11581,8.41,0.49,1.78,2.0,1.0
3447,11590,22.69,-1.75,4.4,3.0,1.0
3448,11596,18.65,0.79,-3.93,0.0,0.0
3449,11598,9.22,6.14,-7.06,0.0,0.0
3450,11691,20.13,-0.79,1.71,0.0,0.0
3451,11692,19.39,1.6,0.51,0.0,0.0
3452,11693,17.82,-4.16,2.28,0.0,0.0
3453,11694,10.63,-1.82,2.59,0.0,0.0
3454,11697,19.14,2.44,-2.7,0.0,0.0
3455,11701,23.35,-8.26,2.42,1.0,0.0
3456,11702,23.48,-4.64,7.5,0.0,0.0
3457,11703,13.02,-5.45,0.48,1.0,0.0
3458,11704,12.07,-5.37,4.06,1.0,0.0
3459,11705,10.18,-10.9,8.32,1.0,0.0
3460,11706,15.71,-8.08,-1.9,3.0,0.0
3461,11709,26.4,-11.61,5.63,0.0,0.0
3462,11710,26.96,2.61,3.06,0.0,0.0
3463,11713,-6.15,-8.02,-1.94,0.0,0.0
3464,11714,24.94,-2.9,3.15,1.0,0.0
3465,11715,17.84,1.12,-0.69,0.0,0.0
3466,11716,0.01,-9.56,0.78,2.0,0.0
3467,11717,8.4,-9.43,-0.92,0.0,0.0
3468,11718,-4.78,-11.89,5.63,0.0,0.0
3469,11719,0.76,-2.86,-4.42,0.0,0.0
3470,11720,11.51,-6.71,0.96,2.0,1.0
3471,11721,35.54,1.49,7.41,0.0,0.0
3472,11722,-1.25,-16.18,3.63,1.0,0.0
3473,11724,85.38,10.74,8.8,0.0,0.0
3474,11725,19.59,-3.1,5.1,4.0,1.0
3475,11726,-0.09,-16.1,4.11,1.0,0.0
3476,11727,4.63,-8.86,-0.74,0.0,0.0
3477,11729,14.14,-6.37,3.0,2.0,0.0
3478,11730,25.09,-5.08,3.4,0.0,0.0
3479,11731,13.96,-1.36,5.01,2.0,0.0
3480,11732,20.45,-3.9,2.98,0.0,0.0
3481,11733,26.49,-14.64,6.17,2.0,1.0
3482,11735,19.54,-1.59,0.74,2.0,1.0
3483,11738,17.42,-4.43,7.7,0.0,0.0
3484,11739,11.82,-2.48,-7.78,0.0,0.0
3485,11740,20.0,0.72,5.99,0.0,0.0
3486,11741,10.97,-5.14,2.81,0.0,0.0
3487,11742,11.67,-3.54,11.09,0.0,0.0
3488,11743,7.26,-2.78,1.64,1.0,0.0
3489,11746,10.76,-3.37,1.99,3.0,0.0
3490,11747,15.13,-3.74,7.27,2.0,0.0
3491,11749,0.88,-9.37,6.55,1.0,1.0
3492,11751,17.38,-5.55,4.17,1.0,0.0
3493,11752,16.68,-10.64,0.09,0.0,0.0
3494,11753,6.79,11.36,1.58,1.0,0.0
3495,11754,8.22,-2.03,5.26,0.0,0.0
3496,11755,14.57,-4.39,5.77,2.0,0.0
3497,11756,26.76,-0.18,1.77,3.0,1.0
3498,11757,4.04,-7.06,6.1,0.0,0.0
3499,11758,10.04,-2.41,3.82,2.0,0.0
3500,11762,20.75,-0.28,-1.03,0.0,0.0
3501,11763,1.45,-7.1,3.33,3.0,0.0
3502,11764,2.02,-7.55,-1.4,1.0,0.0
3503,11765,51.65,100.0,-10.76,0.0,0.0
3504,11766,4.8,-5.25,1.72,0.0,0.0
3505,11767,13.17,-1.12,2.79,1.0,0.0
3506,11768,8.51,-1.31,5.86,1.0,0.0
3507,11769,2.06,-10.91,3.94,0.0,0.0
3508,11770,83.46,-5.09,24.98,0.0,0.0
3509,11771,24.08,2.25,3.73,0.0,0.0
3510,11772,13.52,-8.49,2.5,1.0,0.0
3511,11776,26.28,-3.52,4.43,0.0,0.0
3512,11777,-0.22,-4.78,11.67,1.0,0.0
3513,11778,11.6,-11.16,5.15,0.0,0.0
3514,11779,7.46,-8.05,3.6,1.0,0.0
3515,11780,16.4,-7.73,1.48,0.0,0.0
3516,11782,6.93,-1.74,0.58,2.0,0.0
3517,11783,29.03,1.53,0.3,0.0,0.0
3518,11784,11.49,-9.42,3.53,1.0,0.0
3519,11786,-2.28,-13.97,1.36,0.0,0.0
3520,11787,14.96,-4.0,7.79,1.0,0.0
3521,11788,5.91,-11.19,6.03,1.0,0.0
3522,11789,17.34,-8.7,10.69,0.0,0.0
3523,11790,10.36,-6.37,-4.92,1.0,0.0
3524,11791,21.64,3.33,1.81,1.0,0.0
3525,11792,12.36,-1.04,7.75,0.0,0.0
3526,11793,17.13,-0.65,1.47,1.0,0.0
3527,11794,15.05,10.15,-43.5,1.0,0.0
3528,11795,12.54,-6.61,7.58,0.0,0.0
3529,11796,2.66,-10.46,3.6,0.0,0.0
3530,11797,12.75,5.2,1.48,1.0,0.0
3531,11798,26.37,-11.02,1.35,0.0,0.0
3532,11801,20.36,1.14,-1.31,2.0,0.0
3533,11803,17.26,3.81,0.58,1.0,0.0
3534,11804,10.68,1.48,4.34,0.0,0.0
3535,11901,18.76,-11.27,1.48,3.0,1.0
3536,11930,34.09,48.33,5.17,0.0,0.0
3537,11931,-42.36,-60.84,-50.0,0.0,0.0
3538,11932,77.4,-2.44,-15.52,1.0,0.0
3539,11933,-1.93,-0.14,-0.31,0.0,0.0
3540,11934,-4.31,-6.31,-5.77,0.0,0.0
3541,11935,10.34,-11.79,-4.55,0.0,0.0
3542,11937,33.05,-3.29,6.99,1.0,0.0
3543,11939,9.07,16.3,12.07,0.0,0.0
3544,11940,17.74,3.45,-1.59,0.0,0.0
3545,11941,42.96,6.28,-3.45,0.0,0.0
3546,11942,-3.5,12.78,2.56,0.0,0.0
3547,11944,19.38,5.33,0.77,0.0,0.0
3548,11946,13.24,-3.94,0.58,1.0,0.0
3549,11947,102.26,52.36,8.02,0.0,0.0
3550,11948,22.67,3.31,-16.91,0.0,0.0
3551,11949,-4.38,-1.56,3.44,1.0,0.0
3552,11950,11.29,-20.01,1.64,0.0,0.0
3553,11951,-7.69,-14.96,3.78,0.0,0.0
3554,11952,7.05,5.06,8.3,1.0,0.0
3555,11953,6.72,-10.79,0.99,0.0,1.0
3556,11954,33.08,10.6,1.18,0.0,0.0
3557,11955,-6.68,-16.06,-12.04,0.0,0.0
3558,11956,8.76,9.05,-7.27,0.0,0.0
3559,11957,-10.32,14.52,12.11,0.0,0.0
3560,11958,-35.68,-12.46,29.12,0.0,0.0
3561,11959,5.3,14.88,-10.92,0.0,0.0
3562,11960,-16.54,3.0,12.35,0.0,0.0
3563,11961,23.56,2.2,-1.24,0.0,0.0
3564,11962,13.38,100.0,-12.91,0.0,0.0
3565,11963,1.32,9.16,-6.02,0.0,0.0
3566,11964,24.5,4.93,-10.09,0.0,0.0
3567,11965,20.49,-4.21,-18.0,0.0,0.0
3568,11967,-2.91,-11.94,-0.52,0.0,0.0
3569,11968,10.89,8.78,8.9,1.0,0.0
3570,11970,-43.74,-46.99,12.96,0.0,0.0
3571,11971,6.23,6.08,1.47,0.0,0.0
3572,11972,38.4,13.59,4.06,0.0,0.0
3573,11973,15.05,10.15,inf,0.0,0.0
3574,11975,40.41,88.41,-8.57,0.0,0.0
3575,11976,-19.44,58.29,7.73,0.0,0.0
3576,11977,10.1,10.84,-7.12,0.0,0.0
3577,11978,16.15,-3.28,-4.55,0.0,0.0
3578,11980,11.9,-7.25,6.96,0.0,0.0
3579,12007,3.04,68.02,3.5,0.0,0.0
3580,12008,120.56,1.44,17.86,0.0,0.0
3581,12009,16.83,10.34,-7.72,0.0,0.0
3582,12010,5.0,2.66,-0.91,1.0,1.0
3583,12015,-4.27,-20.05,7.37,0.0,0.0
3584,12017,8.4,14.79,23.99,0.0,0.0
3585,12018,17.51,2.83,13.94,0.0,0.0
3586,12019,16.07,5.91,6.06,0.0,0.0
3587,12020,21.09,11.33,2.18,1.0,0.0
3588,12022,-1.07,-7.21,7.18,0.0,0.0
3589,12023,18.92,0.16,-11.65,0.0,0.0
3590,12024,15.05,10.15,72.66,0.0,0.0
3591,12025,25.05,19.53,6.55,0.0,0.0
3592,12027,17.08,5.91,0.61,0.0,0.0
3593,12028,13.51,-11.95,21.74,0.0,0.0
3594,12029,21.94,13.67,23.19,0.0,0.0
3595,12031,16.74,81.45,1.59,0.0,0.0
3596,12032,-1.68,37.26,9.68,0.0,0.0
3597,12033,-2.55,-1.59,3.65,0.0,0.0
3598,12035,-30.36,-29.59,-10.23,0.0,0.0
3599,12036,-2.0,45.8,-6.47,0.0,0.0
3600,12037,3.43,1.1,12.18,0.0,0.0
3601,12040,-36.57,19.87,-9.59,0.0,0.0
3602,12041,126.75,-5.45,-15.82,0.0,0.0
3603,12042,-34.68,-43.88,4.54,0.0,0.0
3604,12043,9.22,-6.17,7.14,0.0,1.0
3605,12045,-13.75,-6.4,-12.34,0.0,0.0
3606,12046,15.56,7.03,-13.32,0.0,0.0
3607,12047,16.23,8.58,-1.87,0.0,0.0
3608,12051,34.62,-7.8,9.46,0.0,0.0
3609,12052,10.98,12.11,4.42,0.0,0.0
3610,12053,3.54,12.35,-6.46,0.0,0.0
3611,12054,13.34,-2.44,-1.23,0.0,0.0
3612,12056,11.54,-18.39,-14.62,0.0,0.0
3613,12057,28.27,10.68,17.39,0.0,0.0
3614,12058,70.18,15.27,-20.88,0.0,0.0
3615,12059,10.47,19.18,0.44,0.0,0.0
3616,12060,3.31,-15.93,13.0,0.0,0.0
3617,12061,13.8,2.13,2.74,1.0,0.0
3618,12062,11.75,7.88,-11.39,0.0,0.0
3619,12063,36.43,-6.48,-5.34,0.0,0.0
3620,12064,18.81,-20.06,17.62,0.0,0.0
3621,12065,19.33,6.38,3.48,3.0,1.0
3622,12066,4.84,5.47,10.28,0.0,0.0
3623,12067,30.8,12.33,6.83,0.0,0.0
3624,12068,11.28,3.34,5.96,0.0,0.0
3625,12069,-20.22,58.41,17.92,0.0,0.0
3626,12070,-18.98,-1.67,4.2,0.0,0.0
3627,12071,6.58,4.23,-11.92,0.0,0.0
3628,12072,-2.65,4.09,-2.03,0.0,0.0
3629,12074,14.69,14.01,-0.62,0.0,0.0
3630,12075,-2.44,-1.05,2.92,0.0,0.0
3631,12076,7.09,-4.86,3.04,0.0,0.0
3632,12077,31.48,0.8,-0.39,1.0,1.0
3633,12078,11.42,5.89,1.59,0.0,1.0
3634,12083,79.54,-0.89,-6.22,0.0,0.0
3635,12084,1.34,8.67,-5.41,1.0,0.0
3636,12085,-22.74,15.26,-12.24,0.0,0.0
3637,12086,6.04,19.94,6.47,0.0,0.0
3638,12087,67.04,-26.71,2.13,1.0,0.0
3639,12089,106.35,39.17,0.0,0.0,0.0
3640,12090,2.05,-4.13,3.05,0.0,0.0
3641,12092,-5.99,24.04,15.21,0.0,0.0
3642,12093,-0.76,8.99,-1.08,0.0,0.0
3643,12094,54.68,-2.88,-3.04,0.0,0.0
3644,12095,23.69,2.17,3.73,0.0,0.0
3645,12106,6.19,-12.56,13.31,0.0,0.0
3646,12108,62.53,61.74,23.65,0.0,0.0
3647,12110,6.3,5.57,-0.73,5.0,1.0
3648,12115,14.76,-47.46,3.77,0.0,0.0
3649,12116,-3.16,-14.02,8.35,0.0,0.0
3650,12117,-3.31,11.9,2.8,0.0,0.0
3651,12118,19.23,33.83,10.86,0.0,0.0
3652,12120,-3.01,41.84,16.42,0.0,0.0
3653,12121,2.87,-3.93,15.59,0.0,0.0
3654,12122,3.57,-8.69,7.08,0.0,0.0
3655,12123,63.88,26.03,3.11,0.0,0.0
3656,12124,-9.5,63.96,18.78,0.0,0.0
3657,12125,11.33,-0.96,9.41,0.0,0.0
3658,12130,4.25,-0.53,-13.22,0.0,0.0
3659,12131,224.14,76.31,-8.4,0.0,0.0
3660,12132,15.25,-62.13,-1.36,0.0,0.0
3661,12134,16.3,6.42,-3.57,0.0,0.0
3662,12136,-15.46,-0.47,2.58,0.0,0.0
3663,12137,-6.53,-9.01,11.48,0.0,0.0
3664,12138,-0.22,4.7,4.46,0.0,0.0
3665,12139,54.84,-6.95,-11.03,0.0,0.0
3666,12140,30.44,-1.88,21.11,0.0,0.0
3667,12143,-6.11,2.01,-5.1,0.0,0.0
3668,12144,17.04,5.17,-0.92,1.0,1.0
3669,12147,3.85,16.64,-9.96,0.0,0.0
3670,12148,11.63,1.43,6.75,0.0,0.0
3671,12149,34.73,5.31,14.54,0.0,0.0
3672,12150,37.37,-10.1,4.41,0.0,0.0
3673,12151,5.27,11.29,3.58,0.0,0.0
3674,12153,14.75,61.81,13.25,0.0,0.0
3675,12154,1.13,3.42,1.62,0.0,0.0
3676,12155,6.66,5.47,8.21,0.0,0.0
3677,12156,46.29,42.13,-19.62,0.0,0.0
3678,12157,-2.46,-1.95,6.47,0.0,0.0
3679,12158,13.61,9.67,5.52,0.0,0.0
3680,12159,8.07,1.86,2.05,1.0,0.0
3681,12160,13.58,-1.31,7.16,0.0,0.0
3682,12161,-32.18,4.66,8.79,0.0,0.0
3683,12164,25.34,-10.57,9.58,0.0,0.0
3684,12165,98.95,28.12,-12.35,0.0,0.0
3685,12166,-23.41,32.43,3.67,0.0,0.0
3686,12167,4.89,-6.32,3.91,0.0,0.0
3687,12168,8.94,-10.93,2.22,0.0,0.0
3688,12169,78.39,29.31,-3.7,0.0,0.0
3689,12170,4.75,21.57,5.76,0.0,0.0
3690,12172,4.71,-6.46,-60.87,0.0,0.0
3691,12173,44.75,-5.59,-8.89,0.0,0.0
3692,12174,32.11,-15.57,0.45,0.0,0.0
3693,12175,20.69,-18.46,4.03,0.0,0.0
3694,12176,6.32,24.04,28.74,0.0,0.0
3695,12177,18.93,-0.77,11.38,0.0,0.0
3696,12180,18.11,-0.46,5.11,1.0,1.0
3697,12182,5.37,1.25,1.4,0.0,0.0
3698,12183,-1.61,0.15,-0.7,0.0,0.0
3699,12184,2.89,-3.49,-1.85,0.0,0.0
3700,12185,8.4,41.48,5.34,0.0,0.0
3701,12186,23.52,3.51,-2.92,0.0,0.0
